"symbol","date","open","high","low","close","close_adjusted","volume","split_coefficient"
"MSFT","2015-06-04","46.7900","47.1600","46.2000","46.3600","43.5612","27745512","1.0000"
"MSFT","2014-10-03","45.9800","46.3000","45.6100","46.0900","42.4532","32453273","1.0000"
"MSFT","2013-04-08","28.7300","28.7300","28.4700","28.5900","25.2496","34759500","1.0000"
"MSFT","2017-01-12","63.0600","63.4000","61.9500","62.6100","61.2485","20968223","1.0000"
"MSFT","2016-11-23","61.0100","61.1000","60.2500","60.4000","59.0865","21848913","1.0000"
"MSFT","2003-04-16","25.6000","25.7400","24.6000","24.9200","16.6431","86178700","1.0000"
"MSFT","2012-09-06","30.5000","31.3600","30.4600","31.3450","27.2263","48371700","1.0000"
"MSFT","2016-11-15","58.3300","59.4900","58.3150","58.8700","57.5898","35904126","1.0000"
"MSFT","2014-12-02","48.8400","49.0500","48.2000","48.4600","44.9201","25773478","1.0000"
"MSFT","2010-07-26","25.8600","26.2000","25.8000","26.1000","21.4059","67249900","1.0000"
"MSFT","2016-10-31","60.1600","60.4200","59.9200","59.9200","58.2312","26434697","1.0000"
"MSFT","2011-05-17","24.3950","24.7000","24.2700","24.5200","20.5955","82882100","1.0000"
"MSFT","2002-03-01","59.0500","61.4200","58.8500","61.3700","20.4267","31057800","1.0000"
"MSFT","2009-10-14","26.1400","26.2000","25.8200","25.9600","21.0070","45365500","1.0000"
"MSFT","2008-02-08","28.2900","29.0800","28.2400","28.5600","22.2660","124872000","1.0000"
"MSFT","2004-02-24","26.6000","26.9500","26.5500","26.8800","18.0509","55426500","1.0000"
"MSFT","2013-08-26","34.4000","34.6700","34.0300","34.1500","30.5835","72786800","1.0000"
"MSFT","2009-03-11","16.6300","17.2000","16.4300","17.1100","13.6820","84522200","1.0000"
"MSFT","2013-10-08","33.3100","33.3300","32.8000","33.0100","29.5626","41017600","1.0000"
"MSFT","2018-01-03","86.0550","86.5100","85.9700","86.3500","86.3500","24173064","1.0000"
"MSFT","2006-11-27","29.6900","29.7400","29.3300","29.4800","22.6775","72722100","1.0000"
"MSFT","2015-03-17","41.3700","41.8300","41.1500","41.6950","38.9242","31673448","1.0000"
"MSFT","2014-11-24","47.9900","48.0000","47.3900","47.5900","44.1137","35434245","1.0000"
"MSFT","2008-10-29","23.1300","23.9700","22.7000","23.0000","18.1406","111701800","1.0000"
"MSFT","2010-06-14","25.8600","25.9600","25.4700","25.4950","20.9098","50972400","1.0000"
"MSFT","2014-12-01","47.8800","48.7800","47.7100","48.6200","45.0684","31191575","1.0000"
"MSFT","2000-03-24","112.6200","115.0000","109.5600","111.6900","37.1755","56098400","1.0000"
"MSFT","2013-07-01","34.7500","34.9900","34.3300","34.3600","30.5536","31055400","1.0000"
"MSFT","2005-08-03","26.7600","27.4300","26.7340","27.2500","20.5442","139422400","1.0000"
"MSFT","2002-10-10","44.0000","46.6200","43.2500","46.3800","15.4374","59257500","1.0000"
"MSFT","2008-05-13","30.0200","30.1300","29.5300","29.7800","23.3939","70934700","1.0000"
"MSFT","2002-02-28","58.7800","59.7000","58.1400","58.3400","19.4182","34034000","1.0000"
"MSFT","2014-11-07","48.9200","48.9200","48.2901","48.6800","44.8389","28000598","1.0000"
"MSFT","2014-09-29","45.9800","46.5600","45.7600","46.4400","42.7756","26090980","1.0000"
"MSFT","2017-04-13","65.2900","65.8600","64.9500","64.9500","63.9214","17896483","1.0000"
"MSFT","2007-06-21","29.9750","30.3000","29.9100","30.2200","23.4024","56564800","1.0000"
"MSFT","2009-04-30","20.6000","21.1000","20.0100","20.2600","16.2009","87439900","1.0000"
"MSFT","2009-03-20","17.3200","17.6500","16.8800","17.0600","13.6421","81725500","1.0000"
"MSFT","2012-10-02","29.6800","29.8900","29.5000","29.6600","25.7627","43338900","1.0000"
"MSFT","2010-01-05","30.8500","31.1000","30.6400","30.9600","25.1616","49749600","1.0000"
"MSFT","2004-10-21","28.8200","28.8900","28.4700","28.5600","19.2355","94988500","1.0000"
"MSFT","2016-08-12","58.0300","58.1900","57.6200","57.9400","55.9563","21655161","1.0000"
"MSFT","2008-12-30","19.0100","19.4900","19.0000","19.3400","15.3549","43224100","1.0000"
"MSFT","2014-04-03","41.2900","41.2900","40.7100","41.0100","37.2839","30139600","1.0000"
"MSFT","2012-12-05","26.3800","26.9300","26.2600","26.6700","23.3623","68283800","1.0000"
"MSFT","2014-02-28","37.9800","38.4600","37.8200","38.3100","34.8292","41215000","1.0000"
"MSFT","2009-08-26","24.5900","24.7500","24.4200","24.5500","19.8660","41079000","1.0000"
"MSFT","2003-06-03","24.7500","24.9200","24.5700","24.8800","16.6164","61058200","1.0000"
"MSFT","2014-09-15","46.5400","46.7100","46.1000","46.2400","42.5914","37630700","1.0000"
"MSFT","2000-01-13","104.3700","108.6200","101.5000","107.8100","35.8841","41572000","1.0000"
"MSFT","2012-11-29","27.1100","27.3600","26.8600","26.9500","23.6076","69551400","1.0000"
"MSFT","2006-08-08","24.3900","24.5200","24.2000","24.3400","18.5918","58171300","1.0000"
"MSFT","2001-02-07","62.0000","65.0600","61.8100","64.6900","21.5318","63030900","1.0000"
"MSFT","2011-09-20","27.3100","27.5000","26.9300","26.9800","22.8048","49211900","1.0000"
"MSFT","2004-03-24","24.3600","24.5800","24.1800","24.4100","16.3922","97584700","1.0000"
"MSFT","2013-12-10","38.6100","38.9000","38.0200","38.1100","34.3901","37828600","1.0000"
"MSFT","2006-10-30","28.3500","28.8400","28.3200","28.5300","21.8719","47296800","1.0000"
"MSFT","2013-01-02","27.2500","27.7300","27.1499","27.6200","24.1945","52899300","1.0000"
"MSFT","2007-11-16","33.8600","34.2600","33.7100","34.0900","26.5773","71113800","1.0000"
"MSFT","2009-07-08","22.3100","22.6900","22.0000","22.5600","18.1556","73023400","1.0000"
"MSFT","2001-04-24","68.2000","69.9300","67.1400","67.5500","22.4837","44588300","1.0000"
"MSFT","2012-12-14","27.1100","27.1300","26.7000","26.8100","23.4849","42077500","1.0000"
"MSFT","2004-12-23","26.8600","27.1500","26.8300","27.0100","20.2371","65801900","1.0000"
"MSFT","2002-01-09","69.7200","70.6200","68.5500","68.7100","22.8698","38152000","1.0000"
"MSFT","2006-03-13","26.9790","27.2900","26.9400","27.1100","20.6274","40342600","1.0000"
"MSFT","2011-02-15","27.0400","27.3300","26.9500","26.9600","22.4981","44116500","1.0000"
"MSFT","2003-02-27","23.9000","24.2100","23.3000","23.5800","15.7482","75434300","1.0000"
"MSFT","2008-01-03","35.2200","35.6500","34.8600","35.3700","27.5752","49599600","1.0000"
"MSFT","2010-04-14","30.7900","31.0000","30.6600","30.8200","25.1627","68941200","1.0000"
"MSFT","2006-09-27","27.1800","27.4700","27.1200","27.4400","21.0363","66233900","1.0000"
"MSFT","2000-12-07","53.4400","54.0000","52.2500","53.1300","17.6841","72654200","1.0000"
"MSFT","2011-12-08","25.4800","25.7200","25.3700","25.4000","21.6299","60522200","1.0000"
"MSFT","2010-06-24","25.4600","25.7200","24.9300","25.0000","20.5038","85243400","1.0000"
"MSFT","2011-04-28","26.4600","26.8700","26.4000","26.7100","22.2895","80200000","1.0000"
"MSFT","2010-09-16","25.0600","25.3700","25.0500","25.3300","20.8837","44548300","1.0000"
"MSFT","2003-09-16","28.4100","28.9500","28.3200","28.9000","19.3012","52060600","1.0000"
"MSFT","2009-12-09","29.4700","29.8100","29.2500","29.7100","24.1457","44713300","1.0000"
"MSFT","2005-04-26","24.9500","25.2500","24.7400","24.7600","18.6086","60464300","1.0000"
"MSFT","2004-08-17","27.2200","27.3800","26.9800","27.0500","18.1651","56879700","1.0000"
"MSFT","2001-07-02","72.0500","73.1500","70.1500","70.6000","23.4989","36405100","1.0000"
"MSFT","2002-07-25","45.4500","45.7100","42.4400","42.8300","14.2558","81705700","1.0000"
"MSFT","2003-10-20","28.9500","29.3700","28.8000","29.3500","19.7096","38794500","1.0000"
